Year,FMP Area,FMP Subarea,Reporting Area Code,Trip Target Code,Trip Target Name,Species Group Name,Retained/Discarded,Gear Code,Weight Posted (Sum),WED (mmdd)
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,10.25616023,428
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,9.875670626,505
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,1.086458263,512
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,1.504542729,519
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,0.659126435,602
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,2.52895367,609
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,20.44575279,616
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,45.15292462,623
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,66.82427244,630
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,64.34866637,707
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,25.48649301,714
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,20.10755886,721
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,24.00448545,728
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,16.72857982,804
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,36.58429348,811
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,69.03439489,818
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,67.67310996,825
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,71.72577457,901
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,88.60014434,908
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,69.79698541,915
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,50.77030267,922
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,69.74819788,929
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,52.67394243,1006
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,82.01353755,1013
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,105.6926212,1020
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,112.3173963,1027
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,118.9590846,1103
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,61.90933012,1110
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,68.88519588,1117
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,88.68109567,1124
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,94.7572257,1201
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,104.0872499,1208
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,89.60126163,1215
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,43.04066241,1222
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,33.20679149,1229
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,HAL,8.106197877,1231
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,NPT,0.0187011,609
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,POT,0.01,106
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,POT,0.107163702,113
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,POT,0.081537721,915
2018,BSAI,BS,524,C,Pacific Cod,Pollock,Retained,POT,0.032281304,922
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.000152235,630
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.01281541,707
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.011896961,721
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.001578768,728
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.020904714,804
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.016413443,811
2018,BSAI,BS,524,I,Halibut,Pollock,Discarded,HAL,0.003020165,818
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,0.0037724,602
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,0.2503722,908
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,258.5468927,915
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,37.8857956,922
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,84.675424,929
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Discarded,NPT,21.8536762,1006
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,1.2800976,602
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,24.7868478,908
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,385.1818659,915
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,16.2880944,922
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,62.722836,929
2018,BSAI,BS,524,L,Flathead Sole,Pollock,Retained,NPT,32.9164038,1006
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Discarded,NPT,0.039814,512
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Discarded,NPT,0.0634276,519
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Discarded,NPT,0.1231545,602
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Discarded,NPT,0.080346,609
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Retained,NPT,0.028476,512
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Retained,NPT,0.7184824,519
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Retained,NPT,1.1396355,602
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Retained,NPT,0.904724,609
2018,BSAI,BS,524,M,Kamchatka Flounder - BSAI,Pollock,Retained,NPT,2.71105,721
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,55.12882,721
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,586.36132,818
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,4315.10016,825
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,535.64915,901
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,1009.28717,908
2018,BSAI,BS,524,P,Pollock - midwater,Pollock,Retained,PTR,499.06864,915
2018,BSAI,BS,524,S,Sablefish,Pollock,Discarded,HAL,0.00671,609
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Discarded,NPT,0.02365,811
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Discarded,NPT,0.0200526,825
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Retained,NPT,8.178918816,728
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Retained,NPT,4.17946,811
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Retained,NPT,0.60048,818
2018,BSAI,BS,524,T,Greenland Turbot - BSAI,Pollock,Retained,NPT,1.9852074,825
2018,BSAI,BS,524,W,Arrowtooth Flounder,Pollock,Discarded,NPT,0.7045255,505
2018,BSAI,BS,524,W,Arrowtooth Flounder,Pollock,Retained,NPT,2.7294045,505
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0393555,818
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.2763885,825
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,9.4933448,901
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,133.01639,908
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,119.3321933,915
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,38.48941752,922
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,172.7050105,929
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,13.6502745,1006
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,11.3327476,1013
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,1.1943641,1020
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,33.00009535,1027
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,3.8961945,818
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,27.3624615,825
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,118.2785252,901
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,345.20136,908
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,767.1384257,915
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,236.299708,922
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,252.5550195,929
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,53.0116855,1006
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,157.1658724,1013
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,138.9541529,1020
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,57.2837697,1027
2018,BSAI,BS,524,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,5.45495,1103
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.4473775,209
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,1.6062958,216
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.3402871,223
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.1243881,302
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.0370467,406
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.3153597,608
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,1.0042306,615
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.0445132,803
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.0305688,1012
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Discarded,NPT,0.0154478,1102
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,44.2903725,209
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,24.7693842,216
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,79.10858989,223
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,12.3144219,302
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,3.6676233,406
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,1.08299,504
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,31.2206103,608
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,99.4188294,615
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,4.4068068,803
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,1.4978712,1012
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,NPT,1.5293322,1102
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,182.29432,209
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,2922.399482,216
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,171.78042,302
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,132.8245465,330
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,49.6683373,608
2019,BSAI,BS,509,B,Pollock - bottom,Pollock,Retained,PTR,73.68250847,810
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,HAL,0.029382,1012
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,HAL,0.097522787,1214
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,123.9568917,126
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,69.91048726,202
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,0.010101,209
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,1.5722575,216
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,2.032908,223
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,14.586118,302
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,0.0137895,309
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,0.1286705,316
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,77.255925,323
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,9.6911655,330
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,19.75737375,406
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,NPT,0.0005935,928
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.159134408,105
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.162288962,112
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.044518262,119
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.032789615,126
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.00368,216
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.01007,223
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.050630512,302
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.010278176,309
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.021725016,323
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.02355,330
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.019806556,907
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.018528493,914
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.031738141,921
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.038613985,1005
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.023136709,1012
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.056447452,1026
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.08770367,1102
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Discarded,POT,0.00432,1207
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,HAL,0.01613,302
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,HAL,0.464238875,316
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,HAL,0.558258,1012
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,HAL,1.85293296,1214
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,148.8309207,126
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,211.7631793,202
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,0.090909,209
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,22.1999725,216
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,21.405882,223
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,29.525892,302
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,0.2620005,309
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,1.8456795,316
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,23.284935,323
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,17.7954345,330
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,78.70748072,406
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,0.09399,907
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,NPT,0.0587565,928
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.05737863,105
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.028142162,112
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.005896701,119
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.056245454,126
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.006803886,202
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.011844663,209
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.054431084,216
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.009979032,223
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.002721554,302
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.001360777,309
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.006803886,907
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.006350293,914
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.003175147,921
2019,BSAI,BS,509,C,Pacific Cod,Pollock,Retained,POT,0.000453592,1231
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.2193057,316
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.5744321,330
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.0297583,420
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.0280289,706
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.0802012,907
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Discarded,NPT,0.0306531,1214
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,21.7112643,316
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,3.0214479,330
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,2.9460717,420
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,2.7748611,706
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,4.4417888,907
2019,BSAI,BS,509,L,Flathead Sole,Pollock,Retained,NPT,3.0346569,1214
2019,BSAI,BS,509,O,Other Species,Pollock,Discarded,HAL,0.021150658,1026
2019,BSAI,BS,509,O,Other Species,Pollock,Discarded,NPT,0.19289,330
2019,BSAI,BS,509,O,Other Species,Pollock,Retained,HAL,0.271649555,1026
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,26.59722119,126
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,28.07116171,202
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,19.27800694,209
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,11.55222738,216
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,54.77183686,223
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,31.59801733,302
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,32.59577336,309
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,12.05333642,316
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,9.62558119,323
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,2.267172642,330
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,1.284443306,406
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Discarded,PTR,0.146682954,413
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,50062.90627,126
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,42949.92118,202
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,51671.89484,209
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,42789.128,216
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,48993.14957,223
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,57280.4817,302
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,59580.26104,309
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,46278.2707,316
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,36481.64402,323
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,27687.66475,330
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,19730.05406,406
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,7936.485286,413
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,177.5297033,601
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,257.4681691,608
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,2061.326816,615
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,3912.359097,622
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,4515.887318,629
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,43.00736056,706
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,532.5275575,713
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,695.5057726,720
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,13.89703149,727
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,199.1060945,803
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,5461.152864,810
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,63.69031081,817
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,505.0790185,824
2019,BSAI,BS,509,P,Pollock - midwater,Pollock,Retained,PTR,62.28529483,914
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.2728107,126
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,11.2155932,202
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.1703852,216
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,27.0722507,223
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,23.5436997,302
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.0598862,309
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,9.3879803,316
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.1339815,323
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,35.43211231,126
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,101.8656868,202
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,0.41511,209
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,78.78783686,216
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,84.4232593,223
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,98.3295603,302
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.9287338,309
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,34.5419597,316
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,2.0695985,323
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,3.38102,413
2019,BSAI,BS,509,R,Rock Sole - BSAI,Pollock,Retained,NPT,0.35023,907
2019,BSAI,BS,509,W,Arrowtooth Flounder,Pollock,Discarded,NPT,0.0070916,817
2019,BSAI,BS,509,W,Arrowtooth Flounder,Pollock,Retained,NPT,0.7020684,817
2019,BSAI,BS,509,W,Arrowtooth Flounder,Pollock,Retained,NPT,0.32538,1123
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0749834,126
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,14.3689631,202
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,10.38181055,209
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.1177825,216
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,3.0842191,223
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,68.6900395,302
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.5490496,309
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,60.038022,316
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,408.3673731,323
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,40.2640121,330
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,20.157218,406
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,19.73479732,413
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,2.7111862,420
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0276142,907
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.2896948,914
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,1.4072608,921
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,6.2514933,928
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,1.6291459,1005
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,3.9938147,1012
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.151808198,1026
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0889259,1102
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0020736,1109
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.0906074,1116
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.9780557,1207
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,150.8943066,126
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,181.1002269,202
2019,BSAI,BS,509,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,115.016904,209
